,CVX,XOM,PTR,GM,AAPL,AMZN,GOOGL,ID,Timestamp,Weekly_average_change_views,Weekly_average_views,Users,In-Game,av_conc_viewers,av_conc_channels,time_watched,active_streamers,PS,deaths,confirmed,recovered,active,new_confirmed,new_recovered,Date,IX
310,0.032450385,1.0103153,0.53111744,1.469297,-0.25073284,-0.88978803,-0.26637793,,,,,,,-1.1107521,-1.0946763,-1.0829229,-1.1163844,-0.31906456,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-07,
311,-0.057514466,0.93641883,0.52679497,1.3738816,-0.22886372,-0.894773,-0.2632945,,,,,,,-1.1207083,-1.0915257,-1.090686,-1.1073158,-0.39029312,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-08,
312,-0.18946292,0.924751,0.5159888,1.433105,-0.21574225,-0.8866205,-0.2790971,,,,,,,-1.1307187,-1.0882676,-1.0980846,-1.0977175,-0.43044013,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-09,
313,-0.06801037,0.8683563,0.540843,1.4660069,-0.21574225,-0.88625705,-0.31093362,,,,,,,-1.1406765,-1.0848783,-1.105036,-1.0875807,-0.032855183,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10,
314,,,,,,,,,,,,,,-1.1504754,-1.0813344,-1.1114577,-1.0768963,0.78692096,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-11,
315,,,,,,,,,,,,,,-1.1600087,-1.0776122,-1.1172665,-1.0656557,0.6742503,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-12,
316,0.008459758,0.79834914,0.4392649,1.6173556,-0.26268795,-0.8943057,-0.33459902,,,,,-1.1265243,-1.0121845,-1.1691698,-1.0736881,-1.1223799,-1.0538498,-0.29704845,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-13,
317,-0.05151681,0.7536223,0.3744278,1.798316,-0.276101,-0.87584573,-0.35834152,,,,,-1.1886959,0.38633266,-1.1778524,-1.0695387,-1.126715,-1.0414699,-0.5262749,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-14,
318,-0.14298107,0.6233312,0.14533672,1.6601281,-0.3656186,-0.8838944,-0.3793089,,,,,-1.1323041,0.45998228,-1.1859498,-1.0651405,-1.1301888,-1.0285072,-0.39935857,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-15,
319,-0.28692484,0.36858281,0.13020806,1.762124,-0.33033642,-0.8757159,-0.35040164,,,,,-1.3819257,0.43264043,-1.1933556,-1.0604696,-1.1327187,-1.0149527,-0.43821052,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-16,
320,-0.37389085,0.3452471,0.107515074,1.9233432,-0.33441865,-0.8546337,-0.26522163,,,,,-0.18982169,1.351414,-1.1999632,-1.0555028,-1.1342218,-1.0007974,-0.11055908,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-17,
321,,,,,,,,,,,,1.3557744,2.324067,-1.205666,-1.0502163,-1.1346153,-0.98603266,0.66129965,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-18,
322,,,,,,,,,,,,1.388708,2.1633947,-1.2103575,-1.0445867,-1.1338165,-0.9706496,0.60561186,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-19,
323,-0.3588967,0.3277453,0.01350128,2.2359111,-0.35628778,-0.8767285,-0.3716003,,,,,-0.9168111,0.6941696,-1.2139312,-1.0385903,-1.1317424,-0.9546392,-0.117034405,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-20,
324,-0.3034184,0.41719893,0.071854666,2.4300323,-0.34199995,-0.8687058,-0.34045756,,,,,-0.9594939,0.6502753,-1.2162806,-1.0322037,-1.1283103,-0.93799275,-0.2063939,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-21,
325,-0.2509389,0.5085972,0.1799165,2.370809,-0.26677018,-0.8475717,-0.25473794,,,,,-0.7925682,0.67088634,-1.2172991,-1.0254033,-1.1234374,-0.9207013,-0.03415025,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-22,
326,,,,,,,,,,,,-0.35798275,0.887428,-1.2168802,-1.0181653,-1.1170408,-0.90275604,0.29091105,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-23,
327,-0.09200099,0.56304723,0.23394741,2.2260406,-0.21603383,-0.7964239,-0.22983915,,,,,0.42010212,1.6970376,-1.2149174,-1.0104666,-1.1090378,-0.884148,1.6572046,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-24,
328,,,,,,,,,,,,2.039376,2.8610492,-1.2113041,-1.0022832,-1.0993454,-0.86486846,2.659585,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-25,
329,,,,,,,,,,,,1.9290019,2.637353,-1.2059338,-0.99359185,-1.0878811,-0.8449084,1.964135,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-26,
330,-0.19695999,0.5397115,0.23070556,2.232621,-0.21749176,-0.68748176,-0.1976172,,,,,-0.44034111,0.9724624,-1.1987,-0.9843688,-1.0745618,-0.8242591,0.42689288,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-27,
331,-0.18646409,0.5572133,0.21017382,2.1931388,-0.23936088,-0.6817179,-0.0787506,,,,,-0.49961546,0.95727515,-1.189496,-0.97459054,-1.059305,-0.8029116,0.21968248,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-28,
332,-0.14448048,0.60388476,0.1204825,2.439903,-0.28805614,-0.7078889,-0.21604076,,,,,-0.42703247,1.0013081,-1.1782155,-0.9642336,-1.0420275,-0.780857,0.17047001,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-29,
333,0.014457415,0.7594562,0.093467034,2.0779822,-0.35220554,-0.7798074,-0.34122843,,,,,-0.5867276,0.9062302,-1.1647518,-0.95327425,-1.0226467,-0.75808656,0.15363418,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-30,
334,0.39680803,0.951976,0.12804683,1.8114768,-0.3662018,-0.7669555,-0.41469136,,,,,0.31579995,1.6135399,-1.1489984,-0.94168913,-1.0010798,-0.7345913,0.40487677,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01,
335,,,,,,,,,,,,1.8146896,2.6935563,-1.1308942,-0.929466,-0.9772902,-0.7103794,1.2233578,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-02,
336,,,,,,,,,,,,1.7714747,2.451026,-1.110559,-0.91663885,-0.9514261,-0.68552744,1.0821958,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-03,
337,0.39680803,0.90724915,0.21017382,1.814767,-0.29242995,-0.76228213,-0.43481082,,,,,-0.6827506,0.9254932,-1.0881582,-0.903253,-0.923682,-0.6601288,0.0021115704,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-04,
338,0.5407518,0.96364385,0.20152886,1.7522534,-0.3921531,-0.880649,-0.5643924,,,,,-0.63182265,0.9343101,-1.0638572,-0.8893539,-0.8942522,-0.63427687,-0.096313365,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-05,
339,0.47027934,0.8819688,0.07617714,1.607485,-0.4376409,-0.8553866,-0.5217638,,,,,-0.45493835,0.94920427,-1.0378212,-0.87498677,-0.86333126,-0.60806525,-0.0043637548,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-06,
340,0.4252969,0.74973303,-0.035126545,1.3245288,-0.3930279,-0.8070948,-0.3710607,,,,,-0.55634147,0.9589308,-1.0102154,-0.86019707,-0.83111364,-0.5815873,-0.014724274,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-07,
341,0.42679632,0.8177956,-0.0027079952,1.5054892,-0.350456,-0.77123946,-0.24972734,,,,,0.5102215,1.8556951,-0.9812052,-0.8450302,-0.79779375,-0.5549367,0.38286066,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-08,
342,,,,,,,,,,,,1.9279445,2.803672,-0.950956,-0.82953143,-0.7635661,-0.5282067,1.26739,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-09,
343,,,,,,,,,,,,1.8570323,2.5533416,-0.91963285,-0.8137462,-0.728625,-0.50149095,1.0044918,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-10,
344,0.46877992,0.85668844,0.010259424,1.3804619,-0.38807088,-0.7862982,-0.25512335,,,,,-0.40498748,1.0554663,-0.8874013,-0.7977199,-0.69316494,-0.47488287,0.013767155,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-11,
345,0.51976,0.88391346,0.061048485,1.3047876,-0.30205235,-0.78133917,-0.2636799,,,,,-0.4176741,1.0146496,-0.8544265,-0.78149784,-0.65738046,-0.4484759,-0.04192064,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-12,
346,0.33983028,0.79057056,0.26744658,1.2685956,-0.29184678,-0.772278,-0.24764602,,,,,-0.56503856,0.9376821,-0.8208738,-0.76512545,-0.6214659,-0.42236358,-0.047100898,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-13,
347,0.39081037,0.8741902,0.32904184,1.1698898,-0.29476264,-0.7886089,-0.2213597,,,,,-0.8104064,0.9282064,-0.7869085,-0.74864805,-0.5856158,-0.39663935,-0.069117,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-14,
348,0.47927582,0.8858581,0.2155769,1.0810548,-0.2588973,-0.7488331,-0.1574554,,,,,0.37791312,1.7066532,-0.75269586,-0.732111,-0.5500245,-0.3713967,0.16917495,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-15,
349,,,,,,,,,,,,1.7284778,2.7694252,-0.71840125,-0.71555966,-0.51488656,-0.34672907,1.2000467,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-16,
350,,,,,,,,,,,,1.8671182,2.542267,-0.6841899,-0.69903946,-0.48039633,-0.32273,1.2117022,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-17,
351,0.44328988,0.8741902,0.25880164,1.189631,-0.22244877,-0.72717965,-0.05978745,,,,,-0.23018213,1.2509375,-0.6502272,-0.6825958,-0.44674826,-0.29949296,0.34271365,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-18,
352,0.44403958,0.864467,0.3149938,1.6288713,-0.21807495,-0.7225582,-0.009141949,,,,,-0.11066682,1.2915244,-0.61667836,-0.6662739,-0.41413686,-0.2771114,0.289616,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-19,
353,0.4972688,0.7944598,0.30094576,1.6535476,-0.22274035,-0.71905315,-0.025330009,,,,,0.103122294,1.2102805,-0.5837087,-0.65011925,-0.38275653,-0.2556788,0.39581132,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-20,
354,0.64271194,0.92864025,0.39063707,1.6469673,-0.24315153,-0.7569596,-0.06795856,,,,,0.65347606,0.2785312,-0.5514835,-0.6341772,-0.3528017,-0.23528868,0.6315132,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-21,
355,1.1420169,1.0249001,0.44682923,1.4956186,-0.22828053,-0.7668776,-0.10950792,,,,,1.322477,1.8245337,-0.5201681,-0.6184931,-0.32446685,-0.21603447,1.087376,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-22,
356,,,,,,,,,,,,1.9657706,2.5825305,-0.48992786,-0.60311234,-0.29794642,-0.19800967,1.9421189,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-23,
357,,,,,,,,,,,,1.5152297,2.219272,-0.460928,-0.5880802,-0.27343488,-0.18130776,3.46123,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-24,
358,,,,,,,,,,,,0.7653673,1.8093162,-0.43333378,-0.5734422,-0.25112662,-0.16602221,11.998299,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-25,
359,1.2094905,1.0530975,0.43710366,1.3738816,-0.34141678,-0.776536,-0.11999161,,,,,1.3103714,2.4380264,-0.40731058,-0.5592436,-0.23121609,-0.1522465,8.324199,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-26,
360,1.3189478,1.0589314,0.50626326,1.3409797,-0.36182794,-0.74654835,-0.13571715,,,,,1.5480978,2.5748465,-0.38302368,-0.54552984,-0.21389778,-0.14007413,5.586432,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-27,
361,1.2784636,1.0569868,0.4630385,1.2027918,-0.335585,-0.72294766,-0.16924956,,,,,1.599899,2.4981036,-0.36063835,-0.5323462,-0.1993661,-0.12959856,4.044009,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-28,
362,1.2289829,1.060876,0.4273781,1.2620151,-0.34958124,-0.7402133,-0.2213597,,,,,2.0382533,2.958831,-0.3403199,-0.51973814,-0.18781552,-0.12091326,3.4418042,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-29,
363,,,,,,,,,,,,2.3073857,3.0545902,-0.32223365,-0.5077509,-0.17944045,-0.11411172,3.2048073,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-30,
364,,,,,,,,,,,,1.9114184,2.5539887,-0.3065449,-0.49643004,-0.17443538,-0.109287426,2.896582,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-31,
365,,,,,,,,,,,,1.3540592,2.2442703,-0.29341894,-0.4858208,-0.17299472,-0.10653384,2.3953917,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-01,
366,1.2814624,1.0258725,0.5376012,1.1698898,-0.36007842,-0.7670853,-0.24039994,,,,,1.6891181,2.470528,-0.28296974,-0.4759534,-0.17524129,-0.10589899,1.9252831,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-02,
367,1.5438598,1.2864547,0.51923066,1.4890382,-0.290972,-0.72476506,-0.07921312,,,,,1.4843489,2.2401695,-0.27510616,-0.4667974,-0.18101138,-0.10724902,1.764695,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03,
368,1.6173311,1.6034317,0.7764178,1.778575,-0.2906804,-0.6814063,0.09931804,,,,,1.4255465,2.2167344,-0.26968563,-0.4583072,-0.19006963,-0.11040463,1.6183527,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04,
369,1.62033,1.595653,0.9331075,2.2424915,-0.26443747,-0.6489262,0.14834474,,,,,1.9285858,2.674671,-0.26656568,-0.45043722,-0.20218068,-0.11518651,1.5160426,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-05,
370,,,,,,,,,,,,2.7708228,3.2652578,-0.2656038,-0.4431418,-0.21710917,-0.12141535,2.6673553,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-06,
371,,,,,,,,,,-5.716495,-0.9082997,2.6284266,3.053798,-0.26665747,-0.43637535,-0.23461975,-0.12891182,2.1078873,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-07,
372,1.6038364,1.5859299,0.8007317,2.091143,-0.23790294,-0.60091996,0.20654467,,,-5.6443377,-0.9080585,0.8064501,1.8148415,-0.26958418,-0.43009228,-0.25447708,-0.13749665,0.74547887,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08,
373,1.689303,1.6326014,0.73643494,2.179978,-0.23207118,-0.5466566,0.26389664,,,-5.5259795,-0.9075203,0.24664378,1.5588259,-0.27424145,-0.42424697,-0.27644578,-0.14699051,0.50200665,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09,
374,1.6713101,1.6442692,0.8996083,2.0253391,-0.27260193,-0.5771635,0.17571026,,,-5.362346,-0.90660286,0.31100518,1.2480949,-0.28048676,-0.4187938,-0.3002905,-0.15721408,0.4450238,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-10,
375,1.7627743,1.519812,1.0357662,1.8410885,-0.23090483,-0.539283,0.21664293,,,-5.15382,-0.90525323,0.45500997,0.99501294,-0.28817758,-0.41368714,-0.3257759,-0.16798806,0.40228665,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-11,
376,2.2530828,1.6831621,1.0779103,2.1273348,-0.1845423,-0.50384307,0.19960693,,,-4.900347,-0.90344375,1.2438369,2.113381,-0.29717144,-0.40888146,-0.3526666,-0.17913315,0.6716602,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-12,
377,,,,,,,,,,-4.601548,-0.9011686,2.7498071,0.8553186,-0.30732584,-0.4043311,-0.38072726,-0.19047002,1.6701553,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-13,
378,,,,,,,,,,-4.256827,-0.89844024,2.7841427,1.1285851,-0.31849822,-0.39999044,-0.40972254,-0.20181939,1.5510093,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-14,
379,,,,,,,,,,-3.8654814,-0.8952859,0.6489491,1.6196727,-0.3305461,-0.39581388,-0.43941706,-0.21300192,0.7131022,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-15,
380,2.474996,1.7881728,1.0141538,2.439903,-0.13438912,-0.37503892,0.4324837,,,-3.4268107,-0.89174384,0.48177734,1.527844,-0.34332702,-0.39175585,-0.46957546,-0.22383831,0.33105808,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-16,
381,2.2530828,1.6831621,0.96228415,2.0812724,-0.18541706,-0.40297547,0.40203476,,,-2.9889774,-0.88785976,0.64221054,1.4516344,-0.35669842,-0.38777068,-0.4999624,-0.23414926,0.41005704,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-17,
382,2.2770734,1.7940068,0.91581756,2.1372056,-0.091525644,-0.45046243,0.42508346,,,-2.5984292,-0.8836832,0.5404061,1.4644003,-0.3705178,-0.38381281,-0.5303425,-0.24375546,0.05132404,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-18,
383,2.1991038,1.755114,0.89528584,2.094433,-0.11368635,-0.4035986,0.4149081,,,-2.2519689,-0.87926364,1.0698543,1.9378923,-0.38464266,-0.37983662,-0.5604805,-0.2524776,0.34659886,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-19,
384,,,,,,,,,,-1.9481491,-0.8746472,2.6388092,3.0024824,-0.3989305,-0.3757965,-0.5901409,-0.26013637,1.26739,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-20,
385,,,,,,,,,,-1.6871614,-0.8698725,2.7412925,2.9391441,-0.4132388,-0.37164685,-0.6190884,-0.26655242,1.1909813,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-21,
386,2.1196349,1.6773281,0.97849345,1.8016062,-0.1518844,-0.44210222,0.4595409,,,-1.4706972,-0.86496776,0.4695845,1.5323898,-0.42742506,-0.36734203,-0.64708775,-0.2715465,0.10701183,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-22,
387,2.2815716,1.8873497,1.02496,1.8608296,-0.1518844,-0.33586025,0.6661314,,,-1.3016479,-0.8599499,0.53096837,1.4929554,-0.4413468,-0.36283648,-0.6739034,-0.2749393,-0.03156012,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-23,
388,2.1316302,1.9340211,1.4464012,1.9134727,-0.15334235,-0.24049692,0.77682686,,,-1.1836509,-0.8548267,0.611964,1.43946,-0.45486146,-0.35808453,-0.69930017,-0.27655149,0.03837339,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-24,
389,2.188608,1.945689,1.6041715,2.2293308,-0.23338333,-0.25820392,0.74391115,,,-1.1206021,-0.84959936,0.5179214,1.2723935,-0.46782658,-0.35304064,-0.7230426,-0.27620372,0.43854848,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-25,
390,2.0311694,1.9631908,1.6463156,1.8542492,-0.3064262,-0.19586594,0.7964838,,,-1.1161695,-0.84426504,1.143116,1.9148349,-0.48009962,-0.34765914,-0.7448954,-0.27371675,1.2117022,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-26,
391,,,,,,,,,,-1.1489311,-0.8389363,2.6584804,2.9577127,-0.4915381,-0.34189448,-0.76462317,-0.2689112,1.6403688,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-27,
392,,,,,,,,,,-1.1972314,-0.8338582,2.781774,2.9144535,-0.5019995,-0.335701,-0.7819905,-0.26160786,1.2971766,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-28,
393,1.9337076,1.9534676,1.7154752,1.9036021,-0.36007842,-0.15128689,0.8001068,,,-1.2627597,-0.8292597,0.49459222,1.3707047,-0.51134133,-0.3290331,-0.7967622,-0.25162733,0.20025651,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-29,
394,1.566351,1.74928,1.4280306,1.69303,-0.49522957,-0.16689086,0.72086245,,,-1.3446898,-0.82530874,0.32450488,1.353739,-0.5194211,-0.3218452,-0.80870277,-0.23879035,0.039668456,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-30,
395,1.2379794,1.5587049,1.3934509,1.676579,-0.45601097,-0.04192931,0.7678078,,,-1.4397975,-0.8221184,0.5033931,1.2681831,-0.5260962,-0.3140917,-0.81757694,-0.22291757,0.10960197,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-31,
396,1.2649689,1.7415015,1.2702605,1.4594265,-0.4474091,-0.058286212,0.70752656,,,-1.5426842,-0.8197526,0.3396648,1.0822206,-0.53122425,-0.30572695,-0.82314926,-0.20382972,0.12514274,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-01,
397,1.0175655,1.2806208,1.4658523,1.4923284,-0.48137912,0.025809038,0.33311987,,,-1.646316,-0.81823146,0.96295834,1.6499679,-0.53469944,-0.29672092,-0.8252557,-0.18141916,0.36213964,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-02,
398,,,,,,,,,,-1.7428769,-0.8175378,2.5139232,2.7229748,-0.5365633,-0.2871058,-0.8240171,-0.15586509,1.2596197,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-03,
399,,,,,,,,,,-1.8246846,-0.8176221,2.6312027,2.5999928,-0.5368939,-0.27692932,-0.81962556,-0.12741837,1.1301131,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-04,
400,-0.026026769,0.92086166,1.3188882,1.084345,-0.68257505,-0.16831884,0.12645231,,,-1.8850727,-0.81840926,0.31471816,1.169106,-0.5357696,-0.2662392,-0.8122732,-0.09632986,0.0034066353,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-05,
401,-0.89418757,-0.0067334455,0.90068895,0.7816475,-0.8070832,-0.27518395,-0.38717166,,,-1.9191008,-0.81980526,0.25964534,1.0385758,-0.5332685,-0.25508323,-0.8021521,-0.06285045,-0.06005155,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-06,
402,0.035449214,-0.020345952,0.7385962,1.3541405,-0.5663771,-0.047900878,0.00588982,,,-1.924094,-0.82170546,0.2710766,0.83408177,-0.5294689,-0.24350908,-0.7894544,-0.027231013,-0.050986093,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-07,
403,-0.29892015,-0.21481034,0.56785846,1.571293,-0.647876,-0.09808801,-0.18759602,,,-1.9000585,-0.82400304,0.2731311,1.0823328,-0.5244489,-0.23156454,-0.77437216,0.010277584,-0.07170714,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-08,
404,-0.57331294,-0.44622296,0.2620435,1.1435684,-0.74176747,-0.24395004,-0.44961134,,,-1.8496481,-0.8265974,0.6972546,1.1965417,-0.5182868,-0.21929733,-0.7570976,0.04942447,0.18989599,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-09,
405,,,,,,,,,,-1.7776811,-0.82940257,2.0027478,2.16659,-0.5110608,-0.20675519,-0.7378227,0.089958765,1.1223428,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-10,
406,,,,,,,,,,-1.6905367,-0.832355,2.2464197,2.3183239,-0.5028491,-0.19398588,-0.71673965,0.1316296,1.0394586,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-11,
407,-0.3543985,-0.29065144,0.18423897,1.4034933,-0.7000703,-0.2668497,-0.21226354,,,-1.5954098,-0.83541554,0.34721467,0.930468,-0.49372992,-0.1810371,-0.6940405,0.17418611,0.22486274,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-12,
408,-0.57331294,-0.4753926,0.12696621,1.3212385,-0.59947234,-0.21165165,-0.2636799,,,-1.4994857,-0.838566,0.23041691,0.792832,-0.48378146,-0.1679566,-0.66991735,0.21737741,0.10053651,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-13,
409,-0.69926375,-0.5356766,0.1561429,1.1007959,-0.56754345,-0.15889415,-0.23037876,,,-1.4091636,-0.8418043,-0.27839252,0.28795806,-0.47308192,-0.15479214,-0.6445624,0.26095262,-0.03933051,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-14,
410,-0.64528483,-0.37427112,0.38847584,1.4396853,-0.3708672,-0.0014524662,-0.0058272514,,,-1.3293605,-0.84513927,-0.4170006,-0.24389206,-0.46170956,-0.14159146,-0.6181677,0.3046609,0.044848714,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-15,
411,-0.72175497,-0.4656694,0.42953932,1.3705914,-0.295929,-0.026169563,0.070719145,,,-1.2631618,-0.8485271,0.17660038,0.59503317,-0.44974256,-0.12840226,-0.59092534,0.34825134,0.34012353,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-16,
412,,,,,,,,,,-1.2118106,-0.8518589,1.6053473,1.6535618,-0.43725914,-0.11527232,-0.56302744,0.39147308,1.0718353,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-17,
413,,,,,,,,,,-1.1748127,-0.85503185,1.9185722,1.9646863,-0.4243375,-0.10224936,-0.5346661,0.43407527,1.0161475,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-18,
414,,,,,,,,,,-1.150261,-0.85797024,0.51744944,0.6861858,-0.41105586,-0.08938112,-0.5060335,0.475807,0.2378134,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-19,
415,-0.73225087,-0.4034408,0.32255813,1.0580235,-0.30496824,-0.054417673,0.065939814,,,-1.1353655,-0.8606232,0.10089066,0.69729733,-0.39749244,-0.07671534,-0.47732162,0.51641744,-0.095018305,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-20,
416,-0.90318406,-0.5298427,0.51382756,1.0086706,-0.28222436,0.045567136,0.19189833,,,-1.1270068,-0.8629626,,,-0.38372543,-0.064299755,-0.44872266,0.55565566,-0.102788694,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-21,
417,-1.141591,-0.63096416,0.48897335,0.97905886,-0.31225795,0.07246516,0.26952392,,,-1.1222562,-0.8649803,,,-0.36983305,-0.052182112,-0.4204287,0.59327084,-0.03415025,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-22,
418,-1.0051442,-0.47733727,0.5278756,1.1073762,-0.25773096,0.07241323,0.26559255,,,-1.1187385,-0.8666855,,,-0.35589355,-0.040410146,-0.39263186,0.6290121,0.38674587,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-23,
419,,,,,,,,,,-1.11484,-0.8681026,,,-0.3419851,-0.029031593,-0.36552423,0.66262853,1.1573095,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-24,
420,,,,,,,,,,-1.1098492,-0.8692678,,,-0.32818592,-0.018094195,-0.33929792,0.6938693,1.126228,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-25,
421,-0.59730357,-0.15647103,0.63809866,1.1172469,-0.1795853,0.108398415,0.36734605,,,-1.1039249,-0.87022465,-1.8458652,0.883248,-0.31457424,-0.0076456894,-0.31414506,0.72248346,0.06427469,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-26,
422,-0.3439026,0.08855411,0.61432505,1.2521446,-0.09939853,0.14812233,0.45861587,,,-1.0978762,-0.8710192,0.39467916,1.0801795,-0.30122826,0.0022661842,-0.29025775,0.74822026,-0.032855183,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-27,
423,-0.32141137,-0.074795984,0.52571434,0.6368792,-0.09473312,0.13516662,0.29133925,,,-1.0928923,-0.8716966,0.55283976,1.0922904,-0.28822616,0.011593687,-0.26782808,0.7708287,-0.053576224,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-28,
