,Country,CountryCode,Province,City,CityCode,Lat,Lon,Confirmed,Deaths,Recovered,Active,Date
56,Netherlands,NL,Aruba,,,12.52,-70.04,100,2,68,30,2020-04-24 00:00:00+00:00
57,Netherlands,NL,Sint Maarten,,,18.04,-63.05,73,12,22,39,2020-04-24 00:00:00+00:00
58,Netherlands,NL,,,,52.13,5.29,35729,4177,0,31552,2020-04-24 00:00:00+00:00
59,Netherlands,NL,Curacao,,,12.17,-68.99,14,1,11,2,2020-04-24 00:00:00+00:00
60,Netherlands,NL,Aruba,,,12.52,-70.04,100,2,69,29,2020-04-25 00:00:00+00:00
61,Netherlands,NL,"Bonaire, Sint Eustatius and Saba",,,12.18,-68.24,5,0,0,5,2020-04-25 00:00:00+00:00
62,Netherlands,NL,Sint Maarten,,,18.04,-63.05,73,12,22,39,2020-04-25 00:00:00+00:00
63,Netherlands,NL,Curacao,,,12.17,-68.99,16,1,11,4,2020-04-25 00:00:00+00:00
64,Netherlands,NL,,,,52.13,5.29,36535,4289,0,32246,2020-04-25 00:00:00+00:00
65,Netherlands,NL,Sint Maarten,,,18.04,-63.05,73,12,22,39,2020-04-26 00:00:00+00:00
66,Netherlands,NL,"Bonaire, Sint Eustatius and Saba",,,12.18,-68.24,5,0,0,5,2020-04-26 00:00:00+00:00
67,Netherlands,NL,Aruba,,,12.52,-70.04,100,2,69,29,2020-04-26 00:00:00+00:00
68,Netherlands,NL,Curacao,,,12.17,-68.99,16,1,11,4,2020-04-26 00:00:00+00:00
69,Netherlands,NL,,,,52.13,5.29,37190,4409,0,32781,2020-04-26 00:00:00+00:00
70,Netherlands,NL,"Bonaire, Sint Eustatius and Saba",,,12.18,-68.24,5,0,0,5,2020-04-27 00:00:00+00:00
71,Netherlands,NL,Curacao,,,12.17,-68.99,16,1,11,4,2020-04-27 00:00:00+00:00
72,Netherlands,NL,Aruba,,,12.52,-70.04,100,2,73,25,2020-04-27 00:00:00+00:00
73,Netherlands,NL,,,,52.13,5.29,37845,4475,0,33370,2020-04-27 00:00:00+00:00
74,Netherlands,NL,Sint Maarten,,,18.04,-63.05,74,13,33,28,2020-04-27 00:00:00+00:00
75,Netherlands,NL,Sint Maarten,,,18.04,-63.05,74,13,33,28,2020-04-28 00:00:00+00:00
76,Netherlands,NL,,,,52.13,5.29,38245,4518,0,33727,2020-04-28 00:00:00+00:00
77,Netherlands,NL,Curacao,,,12.17,-68.99,16,1,11,4,2020-04-28 00:00:00+00:00
78,Netherlands,NL,"Bonaire, Sint Eustatius and Saba",,,12.18,-68.24,5,0,0,5,2020-04-28 00:00:00+00:00
79,Netherlands,NL,Aruba,,,12.52,-70.04,100,2,73,25,2020-04-28 00:00:00+00:00
80,Netherlands,NL,Aruba,,,12.52,-70.04,100,2,81,17,2020-05-04 00:00:00+00:00
81,Netherlands,NL,Curacao,,,12.17,-68.99,16,1,13,2,2020-05-04 00:00:00+00:00
82,Netherlands,NL,Sint Maarten,,,18.04,-63.05,76,13,44,19,2020-05-04 00:00:00+00:00
83,Netherlands,NL,"Bonaire, Sint Eustatius and Saba",,,12.18,-68.24,6,0,0,6,2020-05-04 00:00:00+00:00
84,Netherlands,NL,,,,52.13,5.29,40571,5056,0,35515,2020-05-04 00:00:00+00:00
85,Netherlands,NL,Curacao,,,12.17,-68.99,16,1,13,2,2020-05-05 00:00:00+00:00
86,Netherlands,NL,Sint Maarten,,,18.04,-63.05,76,13,44,19,2020-05-05 00:00:00+00:00
87,Netherlands,NL,,,,52.13,5.29,40770,5082,0,35688,2020-05-05 00:00:00+00:00
88,Netherlands,NL,"Bonaire, Sint Eustatius and Saba",,,12.18,-68.24,6,0,0,6,2020-05-05 00:00:00+00:00
89,Netherlands,NL,Aruba,,,12.52,-70.04,100,2,81,17,2020-05-05 00:00:00+00:00
90,Netherlands,NL,Curacao,,,12.17,-68.99,16,1,13,2,2020-05-06 00:00:00+00:00
91,Netherlands,NL,Aruba,,,12.52,-70.04,101,2,82,17,2020-05-06 00:00:00+00:00
92,Netherlands,NL,,,,52.13,5.29,41087,5168,0,35919,2020-05-06 00:00:00+00:00
93,Netherlands,NL,"Bonaire, Sint Eustatius and Saba",,,12.18,-68.24,6,0,0,6,2020-05-06 00:00:00+00:00
94,Netherlands,NL,Sint Maarten,,,18.04,-63.05,76,14,44,18,2020-05-06 00:00:00+00:00
